ACCESSION_NUMBER,FILING_DATE,PERIOD_OF_REPORT,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,GICS_SECTOR,GICS_SUB_INDUSTRY,OWNER_CIK,OWNER_NAME,OWNER_RELATIONSHIP,SECURITY_TITLE,TRANS_DATE,TRANS_SHARES,TRANS_PRICEPERSHARE,DIRECT_INDIRECT_OWNERSHIP,SHARES_OWNED_FOLLOWING_TRANSACTION,6 Month Price,1 Year Price,18 Month Price,Market Cap
0001047862-14-000083,5/5/2014,4/30/2014,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1564677,McAvoy John,Officer,Common Stock,2014-04-30 00:00:00+00:00,79.58,55.85,D,11454.16,42.718467712402344,43.44005584716797,46.660377502441406,35188596736
0001047862-14-000082,5/5/2014,4/30/2014,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1286156,HOGLUND ROBERT N,Officer,Common Stock,2014-04-30 00:00:00+00:00,41.45,55.85,D,35703.91,42.718467712402344,43.44005584716797,46.660377502441406,35188596736
0001047862-14-000081,5/5/2014,4/30/2014,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1592315,Cawley Timothy,Officer,Common Stock,2014-04-30 00:00:00+00:00,41.46,55.85,D,669.06,42.718467712402344,43.44005584716797,46.660377502441406,35188596736
0001047862-14-000080,5/5/2014,4/30/2014,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1466373,Muccilo Robert,Officer,Common Stock,2014-04-30 00:00:00+00:00,35.81,55.85,D,4082.57,42.718467712402344,43.44005584716797,46.660377502441406,35188596736
0001127602-14-016272,5/5/2014,5/5/2014,1041061,YUM BRANDS INC,YUM,Consumer Discretionary,Restaurants,1188723,LINEN JONATHAN S,Director,Common Stock,2014-05-05 00:00:00+00:00,10000,76.12,I,20000,43.07090377807617,54.99440002441406,43.71015548706055,38883053568
0001209191-14-030894,5/2/2014,4/30/2014,860730,"HCA Holdings, Inc.",HCA,Health Care,Health Care Facilities,1181744,ROWE JOHN W,Director,Common Stock,2014-04-30 00:00:00+00:00,14356,52.24,D,18133,65.62081146240234,71.38327789,63.53731155395508,82883837952
0001179110-14-007540,5/2/2014,5/1/2014,31462,ECOLAB INC,ECL,Materials,Specialty Chemicals,1105789,GRUNDHOFER JERRY A,Director,Common Stock,2014-05-01 00:00:00+00:00,4700,104.37,D,73431.57,99.53286743164062,100.8059082,108.97618103027344,70442205184
0001209191-14-030535,5/2/2014,4/30/2014,1000228,HENRY SCHEIN INC,HSIC,Health Care,Health Care Distributors,1471716,Shoff Lonnie,Officer,"Common Stock, par value $0.01 per share",2014-04-30 00:00:00+00:00,150,113.56,D,31417,46.69411849975586,54.568626403808594,59.16470718383789,9682719744
0000906163-14-000007,5/2/2014,5/1/2014,906163,NVR INC,NVR,Consumer Discretionary,Homebuilding,1576221,Grier Eddie Arthur,Director,"NVR, Inc. common stock",2014-05-01 00:00:00+00:00,41,1081.17,D,488,1227.5799560546875,1326.489990234375,1637.760009765625,28296708096
0000898173-14-000087,5/1/2014,4/30/2014,898173,O REILLY AUTOMOTIVE INC,ORLY,Consumer Discretionary,Automotive Retail,1275195,MURPHY JOHN RAYMOND,Director,Common Stock,2014-04-30 00:00:00+00:00,1000,148.49,D,4568,174.05999755859375,220.9600067138672,275.95001220703125,71771955200
0001127602-14-015558,4/30/2014,4/28/2014,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1592395,Osborn David P,Director,Common Stock,2014-04-28 00:00:00+00:00,260,48.41,D,10636,36.689170837402344,39.80807113647461,45.93708038330078,25035452416
0001127602-14-015558,4/30/2014,4/28/2014,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1592395,Osborn David P,Director,Common Stock,2014-04-28 00:00:00+00:00,1051,48.46,I,1051,36.689170837402344,39.80807113647461,45.93708038330078,25035452416
0001127602-14-015558,4/30/2014,4/28/2014,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1592395,Osborn David P,Director,Common Stock,2014-04-28 00:00:00+00:00,3174,48.41,I,3174,36.689170837402344,39.80807113647461,45.93708038330078,25035452416
0001127602-14-015558,4/30/2014,4/28/2014,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1592395,Osborn David P,Director,Common Stock,2014-04-28 00:00:00+00:00,515,48.42,D,10289,36.689170837402344,39.80807113647461,45.93708038330078,25035452416
0001127602-14-015556,4/30/2014,4/28/2014,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1606662,Van Den Heuvel Will H,Officer,Common Stock,2014-04-28 00:00:00+00:00,1038,48.14,D,1038,36.689170837402344,39.80807113647461,45.93708038330078,25035452416
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,3549,179.87,I,5486900,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,13876,179.04,I,5483386,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,2413,178.84,I,5415097,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,26137,178.31,I,5469648,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-28 00:00:00+00:00,16438,177.19,I,5443773,151.65093994140625,194.8327637,248.1731719970703,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,919468,SPO ADVISORY CORP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252458,SAN FRANCISCO PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252456,SPO ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252462,WEINBERG ELI J,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1202553,SCULLY JOHN H,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1046206,SPO PARTNERS II LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,948279,SF ADVISORY PARTNERS LP,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252480,PHOEBE SNOW FOUNDATION,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001181431-14-017153,4/29/2014,4/25/2014,1101239,EQUINIX INC,EQIX,Real Estate,Data Center REITs,1252464,MCDERMOTT EDWARD H,TenPercentOwner,Common Stock,2014-04-25 00:00:00+00:00,12487,179.93,I,5427500,153.9499053955078,195.8035430908203,247.12551879882812,94701240320
0001179110-14-007296,4/29/2014,4/28/2014,1063761,SIMON PROPERTY GROUP INC /DE/,SPG,Real Estate,Retail REITs,1192086,HUBBARD ALLAN B,Director,Common Stock,2014-04-28 00:00:00+00:00,204,170.81,D,8835,106.90015411376953,118.22381591796875,130.48480224609375,68993212416
0001209191-14-029359,4/28/2014,4/28/2014,100517,"United Continental Holdings, Inc.",UAL,Industrials,Passenger Airlines,1193038,SMISEK JEFFERY A,"Director,Officer",Common Stock,2014-04-28 00:00:00+00:00,20000,39.62,D,487838,51.72999954223633,61.97999954223633,60.939998626708984,31845064704
0001209191-14-029243,4/25/2014,4/24/2014,731766,UNITEDHEALTH GROUP INC,UNH,Health Care,Managed Health Care,1187442,LAWSON RODGER A,Director,Common Stock,2014-04-24 00:00:00+00:00,1000,76.21,D,21877,77.87380981445312,102.30542755126953,101.1414794921875,5.61557E+11
0001225208-14-011150,4/25/2014,4/24/2014,49196,HUNTINGTON BANCSHARES INC/MD,HBAN,Financials,Regional Banks,1213991,STEINOUR STEPHEN D,"Director,Officer",Common Stock,2014-04-24 00:00:00+00:00,3000,9.33,I,448645,6.3751912117004395,7.480775833129883,7.6930460929870605,26165108736
